$Well : 150
DEPTH      GR         CALI       NPHI       RHOB       LLS        LLD        DT         PayFlag    PERM_core  PHI_core   PHIE       ResFlag    SW_core    SW         VCL_core   VWCL       
M          GAPI       IN         V/V        G/C3       OHMM       OHMM       us/f                                        Dec                              Dec                   Dec        
$Format : 11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3613.3612  82.4135    12.1233    0.1132     2.4499     11.0535    13.5103    71.6065    1.0000     -999.0000  -999.0000  0.1251     1.0000     -999.0000  0.4423     -999.0000  0.0261     
3613.5136  82.0005    12.1220    0.1199     2.4485     10.6139    12.7811    71.5567    1.0000     -999.0000  -999.0000  0.1240     1.0000     -999.0000  0.4578     -999.0000  0.0583     
3613.6660  81.9217    12.1227    0.1191     2.4576     11.3445    13.4657    71.5937    1.0000     -999.0000  -999.0000  0.1179     1.0000     -999.0000  0.4483     -999.0000  0.0633     
3613.8184  81.9063    12.1152    0.1170     2.4663     11.9461    14.2375    71.6030    1.0000     -999.0000  -999.0000  0.1135     1.0000     -999.0000  0.4548     -999.0000  0.0733     
3613.9708  78.1555    12.1002    0.1134     2.4770     12.0729    14.4189    71.5950    1.0000     -999.0000  -999.0000  0.1083     1.0000     -999.0000  0.4716     -999.0000  0.0819     
3614.1232  77.2085    12.0899    0.1176     2.4812     11.9098    14.2307    71.6392    1.0000     -999.0000  -999.0000  0.1093     1.0000     -999.0000  0.4644     -999.0000  0.0985     
3614.2756  79.0487    12.1050    0.1239     2.4828     11.5041    13.6479    71.7766    1.0000     -999.0000  -999.0000  0.1100     1.0000     -999.0000  0.4615     -999.0000  0.1179     
3614.4280  81.1815    12.1060    0.1339     2.4791     11.5163    13.4746    71.9619    1.0000     -999.0000  -999.0000  0.1142     1.0000     -999.0000  0.4346     -999.0000  0.1338     
3614.5804  82.5433    12.0979    0.1372     2.4736     11.4403    13.3155    72.1930    1.0000     -999.0000  -999.0000  0.1161     1.0000     -999.0000  0.4301     -999.0000  0.1367     
3614.7328  82.9536    12.0899    0.1384     2.4659     11.2607    13.0580    72.3520    1.0000     -999.0000  -999.0000  0.1206     1.0000     -999.0000  0.4246     -999.0000  0.1247     
3614.8852  85.1235    12.0762    0.1346     2.4618     11.1372    12.9033    72.3704    1.0000     -999.0000  -999.0000  0.1203     1.0000     -999.0000  0.4346     -999.0000  0.1090     
3615.0376  86.7489    12.0717    0.1355     2.4613     11.3615    13.2003    72.3935    1.0000     -999.0000  -999.0000  0.1204     1.0000     -999.0000  0.4250     -999.0000  0.1200     
3615.1900  85.4287    12.0717    0.1385     2.4634     10.8381    12.3974    72.4625    1.0000     -999.0000  -999.0000  0.1196     1.0000     -999.0000  0.4479     -999.0000  0.1315     
3615.3424  83.7249    12.0659    0.1405     2.4638     10.4056    11.3987    72.6047    1.0000     -999.0000  -999.0000  0.1204     1.0000     -999.0000  0.4595     -999.0000  0.1360     
3615.4948  82.9907    12.0637    0.1471     2.4669     10.5475    11.2504    73.3577    1.0000     -999.0000  -999.0000  0.1220     1.0000     -999.0000  0.4482     -999.0000  0.1445     
3615.6472  83.9147    12.0695    0.1554     2.4748     10.1880    10.8229    73.7878    1.0000     -999.0000  -999.0000  0.1198     1.0000     -999.0000  0.4664     -999.0000  0.1545     
3615.7996  84.0696    12.0659    0.1645     2.4883     9.9375     10.5484    74.0605    1.0000     -999.0000  -999.0000  0.1179     1.0000     -999.0000  0.4758     -999.0000  0.1573     
3615.9520  86.6229    12.0752    0.1714     2.5025     9.9174     10.5202    74.0926    1.0000     -999.0000  -999.0000  0.1119     1.0000     -999.0000  0.4873     -999.0000  0.1866     
3616.1044  89.0349    12.1661    0.1712     2.5185     9.7483     10.2946    74.0980    1.0000     -999.0000  -999.0000  0.1037     1.0000     -999.0000  0.5193     -999.0000  0.2122     
3616.2568  95.4982    12.2977    0.1721     2.5305     9.8760     10.3243    74.2348    1.0000     -999.0000  -999.0000  0.0951     1.0000     -999.0000  0.5280     -999.0000  0.2752     
3616.4092  99.5390    12.3417    0.1763     2.5405     9.2662     9.6892     74.7880    1.0000     -999.0000  -999.0000  0.0923     1.0000     -999.0000  0.5755     -999.0000  0.2992     
3616.5616  103.5978   12.3497    0.1730     2.5317     7.6008     8.0692     74.5293    0.8346     -999.0000  -999.0000  0.0915     0.8346     -999.0000  0.6300     -999.0000  0.3199     
3616.7140  106.1591   12.3461    0.1514     2.5275     8.3397     8.9326     72.8187    0.0000     -999.0000  -999.0000  0.0889     0.0000     -999.0000  0.6173     -999.0000  0.2362     
3616.8664  103.3746   12.3554    0.1214     2.5222     9.5673     10.3503    70.6438    0.0000     -999.0000  -999.0000  0.0884     0.0000     -999.0000  0.6472     -999.0000  0.1426     
3617.0188  94.2163    12.3772    0.1030     2.5179     9.9492     10.8034    70.4930    0.1654     -999.0000  -999.0000  0.0904     0.1654     -999.0000  0.6567     -999.0000  0.1003     
3617.1712  79.6523    12.3781    0.1038     2.5010     10.3361    11.2871    70.1093    1.0000     -999.0000  -999.0000  0.1039     1.0000     -999.0000  0.5542     -999.0000  0.0687     
3617.3236  71.6114    12.3586    0.1126     2.4810     14.0174    15.5149    70.0462    1.0000     -999.0000  -999.0000  0.1177     1.0000     -999.0000  0.4181     -999.0000  0.0298     
3617.4760  68.5976    12.2540    0.1200     2.4689     13.5197    17.6427    69.7233    1.0000     -999.0000  -999.0000  0.1244     1.0000     -999.0000  0.3986     -999.0000  0.0176     
3617.6284  70.0183    12.1755    0.1242     2.4618     12.6012    16.0264    69.1760    1.0000     -999.0000  -999.0000  0.1252     1.0000     -999.0000  0.4129     -999.0000  0.0345     
3617.7808  68.9483    12.1483    0.1221     2.4567     12.9994    15.9866    69.2903    1.0000     -999.0000  -999.0000  0.1263     1.0000     -999.0000  0.4042     -999.0000  0.0209     
3617.9332  70.8306    12.0920    0.1190     2.4544     13.4543    16.6604    69.5811    1.0000     -999.0000  -999.0000  0.1228     1.0000     -999.0000  0.3967     -999.0000  0.0444     
3618.0856  70.4616    12.0544    0.1176     2.4557     13.6082    16.9124    69.8712    1.0000     -999.0000  -999.0000  0.1227     1.0000     -999.0000  0.4010     -999.0000  0.0343     
3618.2380  71.9870    12.0506    0.1161     2.4587     13.6874    17.0279    70.1821    1.0000     -999.0000  -999.0000  0.1194     1.0000     -999.0000  0.4008     -999.0000  0.0530     
3618.3904  72.2631    12.0546    0.1177     2.4587     13.8022    17.1403    70.2080    1.0000     -999.0000  -999.0000  0.1220     1.0000     -999.0000  0.3920     -999.0000  0.0495     
3618.5428  72.3645    12.0845    0.1233     2.4541     13.8404    17.3440    70.2125    1.0000     -999.0000  -999.0000  0.1268     1.0000     -999.0000  0.3748     -999.0000  0.0481     
3618.6952  70.1822    12.0957    0.1266     2.4466     13.2036    17.3112    70.2957    1.0000     -999.0000  -999.0000  0.1342     1.0000     -999.0000  0.3665     -999.0000  0.0220     
3618.8476  67.7982    12.1073    0.1315     2.4442     14.3346    17.6024    70.1114    1.0000     -999.0000  -999.0000  0.1375     1.0000     -999.0000  0.3580     -999.0000  0.0108     
3619.0000  69.0980    12.1002    0.1314     2.4461     14.3065    17.8762    69.8871    1.0000     -999.0000  -999.0000  0.1327     1.0000     -999.0000  0.3579     -999.0000  0.0335     
3619.1524  71.7674    12.1073    0.1307     2.4501     14.1826    18.1104    69.5778    1.0000     -999.0000  -999.0000  0.1275     1.0000     -999.0000  0.3607     -999.0000  0.0554     
3619.3048  74.7540    12.0887    0.1272     2.4507     13.9056    17.7749    69.4740    1.0000     -999.0000  -999.0000  0.1252     1.0000     -999.0000  0.3642     -999.0000  0.0628     
3619.4572  75.8594    12.1085    0.1211     2.4465     15.2306    19.6652    69.8034    1.0000     -999.0000  -999.0000  0.1276     1.0000     -999.0000  0.3473     -999.0000  0.0380     
3619.6096  75.7858    12.0565    0.1203     2.4410     14.9915    19.4045    69.9499    1.0000     -999.0000  -999.0000  0.1305     1.0000     -999.0000  0.3521     -999.0000  0.0352     
3619.7620  73.5886    12.0662    0.1237     2.4381     14.8894    19.2337    69.9957    1.0000     -999.0000  -999.0000  0.1320     1.0000     -999.0000  0.3390     -999.0000  0.0408     
3619.9144  71.6066    12.0970    0.1232     2.4357     16.0470    20.8641    70.1872    1.0000     -999.0000  -999.0000  0.1326     1.0000     -999.0000  0.3344     -999.0000  0.0278     
3620.0668  69.3306    12.1037    0.1175     2.4349     15.6761    18.4366    70.8788    1.0000     -999.0000  -999.0000  0.1312     1.0000     -999.0000  0.3850     -999.0000  0.0101     
3620.2192  70.8332    12.0864    0.1122     2.4393     13.3078    16.3895    71.6711    1.0000     -999.0000  -999.0000  0.1271     1.0000     -999.0000  0.4131     -999.0000  0.0154     
3620.3716  73.8797    12.0941    0.1172     2.4500     11.4883    14.6818    72.1931    1.0000     -999.0000  -999.0000  0.1220     1.0000     -999.0000  0.4325     -999.0000  0.0576     
3620.5240  74.7038    12.1199    0.1247     2.4642     11.2593    14.3124    72.3068    1.0000     -999.0000  -999.0000  0.1188     1.0000     -999.0000  0.4343     -999.0000  0.0694     
3620.6764  73.5337    12.1451    0.1249     2.4721     11.3909    14.4696    72.2139    1.0000     -999.0000  -999.0000  0.1180     1.0000     -999.0000  0.4435     -999.0000  0.0553     
3620.8288  71.8494    12.1691    0.1214     2.4737     11.4237    14.5349    72.2047    1.0000     -999.0000  -999.0000  0.1187     1.0000     -999.0000  0.4464     -999.0000  0.0438     
3620.9812  71.7807    12.1816    0.1155     2.4700     11.5709    14.5383    72.0331    1.0000     -999.0000  -999.0000  0.1158     1.0000     -999.0000  0.4546     -999.0000  0.0473     
3621.1336  73.5245    12.1896    0.1105     2.4658     11.8673    15.0095    72.0189    1.0000     -999.0000  -999.0000  0.1151     1.0000     -999.0000  0.4461     -999.0000  0.0447     
3621.2860  74.8966    12.1976    0.1076     2.4688     12.6740    16.1477    72.3512    1.0000     -999.0000  -999.0000  0.1102     1.0000     -999.0000  0.4488     -999.0000  0.0557     
3621.4384  77.4012    12.2516    0.1076     2.4906     12.0480    15.1480    71.8165    0.8346     -999.0000  -999.0000  0.0979     0.8346     -999.0000  0.5050     -999.0000  0.0964     
3621.5908  76.8367    12.3928    0.1039     2.5052     12.6666    15.7408    71.2510    0.0000     -999.0000  -999.0000  0.0951     0.0000     -999.0000  0.5050     -999.0000  0.0805     
3621.7432  74.1866    12.3767    0.0966     2.4997     13.0051    16.2323    70.8285    0.1654     -999.0000  -999.0000  0.1011     0.1654     -999.0000  0.4940     -999.0000  0.0510     
3621.8956  70.6668    12.0929    0.1049     2.4723     12.9849    16.2747    70.7607    1.0000     -999.0000  -999.0000  0.1197     1.0000     -999.0000  0.4249     -999.0000  0.0281     
3622.0480  69.7704    12.0003    0.1188     2.4528     12.9285    16.2037    70.6821    1.0000     -999.0000  -999.0000  0.1302     1.0000     -999.0000  0.3844     -999.0000  0.0303     
3622.2004  70.1417    12.0066    0.1350     2.4528     14.2530    17.7951    70.7087    1.0000     -999.0000  -999.0000  0.1348     1.0000     -999.0000  0.3508     -999.0000  0.0338     
3622.3528  70.4703    12.0019    0.1375     2.4542     13.5361    17.0229    70.8772    1.0000     -999.0000  -999.0000  0.1337     1.0000     -999.0000  0.3743     -999.0000  0.0385     
3622.5052  71.8326    12.0055    0.1413     2.4521     12.0142    15.1160    71.2756    1.0000     -999.0000  -999.0000  0.1362     1.0000     -999.0000  0.3836     -999.0000  0.0518     
3622.6576  72.5716    12.0019    0.1461     2.4427     11.1203    14.1029    71.3290    1.0000     -999.0000  -999.0000  0.1404     1.0000     -999.0000  0.3772     -999.0000  0.0545     
3622.8100  72.7997    11.9939    0.1452     2.4359     11.5107    14.2941    70.5764    1.0000     -999.0000  -999.0000  0.1399     1.0000     -999.0000  0.3711     -999.0000  0.0557     
3622.9624  72.7951    12.0003    0.1415     2.4350     11.8062    14.5301    70.4198    1.0000     -999.0000  -999.0000  0.1379     1.0000     -999.0000  0.3761     -999.0000  0.0540     
3623.1148  72.2246    12.0123    0.1359     2.4365     11.8486    14.5765    70.3987    1.0000     -999.0000  -999.0000  0.1348     1.0000     -999.0000  0.3860     -999.0000  0.0523     
3623.2672  73.9224    12.0042    0.1401     2.4528     11.8213    14.5246    70.4902    1.0000     -999.0000  -999.0000  0.1295     1.0000     -999.0000  0.3961     -999.0000  0.0693     
3623.4196  73.5256    12.0170    0.1444     2.4784     11.6431    14.2817    70.5343    1.0000     -999.0000  -999.0000  0.1255     1.0000     -999.0000  0.4077     -999.0000  0.0606     
3623.5720  74.4983    12.2137    0.1507     2.4944     14.0998    17.4477    70.6274    1.0000     -999.0000  -999.0000  0.1251     1.0000     -999.0000  0.3582     -999.0000  0.0671     
3623.7244  71.1791    12.1785    0.1384     2.4884     14.1608    17.4490    70.9405    1.0000     -999.0000  -999.0000  0.1235     1.0000     -999.0000  0.4107     -999.0000  0.0271     
3623.8768  69.0886    12.1416    0.1237     2.4693     12.0399    14.4688    71.6514    1.0000     -999.0000  -999.0000  0.1235     1.0000     -999.0000  0.4603     -999.0000  0.0188     
3624.0292  67.6063    12.1438    0.1169     2.4596     11.2613    13.3767    71.9484    1.0000     -999.0000  -999.0000  0.1246     1.0000     -999.0000  0.4622     -999.0000  0.0120     
3624.1816  70.0166    12.1265    0.1211     2.4578     11.2315    13.3459    72.6258    1.0000     -999.0000  -999.0000  0.1241     1.0000     -999.0000  0.4451     -999.0000  0.0471     
3624.3340  74.1720    12.1313    0.1276     2.4589     11.2295    13.3392    72.7733    1.0000     -999.0000  -999.0000  0.1222     1.0000     -999.0000  0.4358     -999.0000  0.0796     
3624.4864  77.7205    12.1300    0.1281     2.4601     11.1210    13.1786    73.3420    1.0000     -999.0000  -999.0000  0.1201     1.0000     -999.0000  0.4401     -999.0000  0.0933     
3624.6388  81.4694    12.1422    0.1314     2.4616     11.0778    13.0407    73.3524    1.0000     -999.0000  -999.0000  0.1197     1.0000     -999.0000  0.4380     -999.0000  0.1118     
3624.7912  81.7597    12.1478    0.1370     2.4645     10.3827    12.0776    73.3409    1.0000     -999.0000  -999.0000  0.1186     1.0000     -999.0000  0.4495     -999.0000  0.1325     
3624.9436  83.4886    12.1392    0.1400     2.4687     11.0846    12.7723    73.4277    1.0000     -999.0000  -999.0000  0.1169     1.0000     -999.0000  0.4193     -999.0000  0.1475     
3625.0960  86.0845    12.1358    0.1450     2.4704     11.5757    13.5576    73.7165    1.0000     -999.0000  -999.0000  0.1185     1.0000     -999.0000  0.4060     -999.0000  0.1609     
3625.2484  88.2626    12.1243    0.1454     2.4656     10.2608    12.0232    73.9526    1.0000     -999.0000  -999.0000  0.1214     1.0000     -999.0000  0.4479     -999.0000  0.1442     
3625.4008  89.1397    12.1140    0.1437     2.4613     9.3769     10.9670    73.9461    1.0000     -999.0000  -999.0000  0.1224     1.0000     -999.0000  0.4654     -999.0000  0.1296     
3625.5532  85.9860    12.1233    0.1375     2.4542     8.9803     10.4999    73.7631    1.0000     -999.0000  -999.0000  0.1249     1.0000     -999.0000  0.4781     -999.0000  0.0960     
3625.7056  83.7196    12.1220    0.1318     2.4540     9.4455     11.1308    73.6918    1.0000     -999.0000  -999.0000  0.1224     1.0000     -999.0000  0.4713     -999.0000  0.0887     
3625.8580  81.5686    12.1140    0.1270     2.4602     9.4325     11.1823    73.7119    1.0000     -999.0000  -999.0000  0.1178     1.0000     -999.0000  0.4991     -999.0000  0.0901     
3626.0104  82.0240    12.1233    0.1238     2.4714     9.0804     10.7933    73.7106    1.0000     -999.0000  -999.0000  0.1120     1.0000     -999.0000  0.5296     -999.0000  0.1034     
3626.1628  82.9989    12.1393    0.1234     2.4784     8.8210     10.4668    73.6239    1.0000     -999.0000  -999.0000  0.1105     1.0000     -999.0000  0.5404     -999.0000  0.1105     
3626.3152  83.3593    12.1265    0.1243     2.4757     8.7348     10.3419    73.2867    1.0000     -999.0000  -999.0000  0.1132     1.0000     -999.0000  0.5317     -999.0000  0.1047     
3626.4676  83.9927    12.1256    0.1253     2.4717     8.7135     10.3157    73.0073    1.0000     -999.0000  -999.0000  0.1150     1.0000     -999.0000  0.5261     -999.0000  0.0999     
3626.6200  84.0741    12.1336    0.1236     2.4686     8.7415     10.3377    72.6698    1.0000     -999.0000  -999.0000  0.1155     1.0000     -999.0000  0.5257     -999.0000  0.0875     
